call_id,call_date,call_time,length_seconds,status,sender_id,receiver_id
,11/17/2021,13:42:53,512,Accepted,882,713
,4/25/2020,17:42:23,654,Accepted,299,415
,12/30/2020,7:39:55,227,Accepted,605,140
,2/1/2021,10:07:45,314,Accepted,511,682
,1/1/2022,4:29:36,895,Accepted,578,92
,9/29/2022,23:35:30,854,Accepted,649,397
,8/5/2022,5:07:28,260,Accepted,553,890
,6/22/2022,9:43:08,472,Accepted,475,883
,9/6/2021,5:51:54,120,Accepted,935,870
,4/19/2021,15:42:28,9,Rejected,125,933
,4/21/2022,4:52:12,863,Accepted,387,880
,1/24/2021,23:11:22,372,Accepted,136,168
,3/7/2020,17:21:03,933,Accepted,563,966
,5/7/2020,3:40:51,513,Accepted,982,663
,2/6/2023,5:42:48,844,Accepted,918,220
,11/24/2022,11:55:06,526,Accepted,936,315
,3/25/2022,10:00:40,860,Accepted,50,645
,8/2/2021,12:19:23,248,Accepted,781,897
,8/3/2020,2:35:24,95,Accepted,714,141
,12/6/2022,17:25:48,363,Accepted,817,501
,4/9/2021,8:33:40,404,Accepted,225,629
,6/17/2022,22:50:49,812,Accepted,189,285
,1/28/2021,22:01:59,635,Accepted,412,113
,12/1/2021,4:46:31,595,Accepted,576,622
,9/30/2021,11:24:04,547,Accepted,164,991
,5/12/2022,9:09:38,368,Accepted,499,706
,11/28/2022,9:41:17,158,Accepted,893,288
,3/13/2022,2:51:10,528,Accepted,935,699
,7/31/2021,15:58:04,424,Accepted,15,725
,1/5/2022,7:44:28,571,Accepted,613,90
,12/4/2021,4:37:24,981,Accepted,446,269
,4/21/2022,23:29:51,126,Accepted,114,107
,1/1/2021,9:04:57,787,Accepted,261,450
,9/9/2020,10:36:07,356,Accepted,6,157
,12/21/2020,20:11:16,708,Accepted,756,657
,12/22/2022,21:49:57,988,Accepted,499,154
,3/10/2023,4:10:59,346,Accepted,73,827
,10/25/2021,16:28:35,346,Accepted,880,417
,6/5/2022,3:06:10,931,Accepted,793,973
,5/28/2022,20:09:42,245,Accepted,618,852
,9/25/2021,21:51:26,715,Accepted,476,569
,9/24/2020,21:43:26,643,Accepted,631,331
,8/4/2022,23:49:00,563,Accepted,436,169
,2/2/2021,23:47:36,176,Accepted,118,80
,10/25/2020,8:46:22,400,Accepted,90,155
,1/8/2023,18:29:03,603,Accepted,198,235
,10/14/2020,21:00:55,397,Accepted,426,384
,2/28/2020,22:51:48,421,Accepted,92,911
,5/13/2021,19:38:26,569,Accepted,214,771
,5/24/2022,4:24:03,901,Accepted,352,516
,6/10/2022,20:08:20,473,Accepted,705,524
,3/28/2023,13:10:03,305,Accepted,799,639
,12/16/2020,10:24:31,946,Accepted,725,1000
,1/24/2022,13:11:38,121,Accepted,106,963
,4/18/2020,0:41:02,99,Accepted,532,593
,6/7/2022,12:33:24,929,Accepted,236,187
,2/7/2023,1:34:17,902,Accepted,809,627
,4/20/2021,7:41:51,989,Accepted,494,424
,3/18/2020,16:52:50,764,Accepted,200,965
,7/3/2020,19:59:41,114,Accepted,818,290
,9/19/2022,9:46:32,721,Accepted,183,199
,3/30/2020,22:06:39,608,Accepted,296,45
,11/2/2022,11:55:09,977,Accepted,580,675
,6/23/2022,23:10:15,547,Accepted,562,734
,11/12/2021,4:08:02,386,Accepted,481,671
,8/18/2021,13:30:31,260,Accepted,340,24
,6/30/2020,5:35:14,971,Accepted,711,632
,9/25/2021,12:23:07,723,Accepted,631,230
,2/20/2022,4:19:18,660,Accepted,74,939
,9/17/2022,18:55:50,832,Accepted,47,164
,1/27/2020,3:35:07,151,Accepted,844,291
,12/20/2022,12:03:21,186,Accepted,977,628
,4/6/2022,4:33:19,897,Accepted,390,338
,2/15/2020,10:40:35,661,Accepted,96,517
,12/26/2021,10:32:57,942,Accepted,745,971
,3/21/2022,23:39:13,659,Accepted,866,882
,12/8/2021,17:47:33,549,Accepted,288,162
,2/8/2020,22:55:28,392,Accepted,183,222
,9/24/2020,3:12:57,593,Accepted,338,56
,8/30/2022,20:26:52,331,Accepted,200,846
,1/27/2021,14:25:27,212,Accepted,13,698
,2/16/2022,18:57:19,912,Accepted,810,688
,7/12/2022,23:04:40,636,Accepted,983,952
,4/12/2022,12:24:51,775,Accepted,349,97
,4/25/2021,13:55:01,439,Accepted,189,524
,6/4/2021,11:17:11,689,Accepted,600,872
,12/31/2021,2:49:55,180,Accepted,453,574
,6/13/2022,21:59:50,234,Accepted,999,170
,1/15/2021,3:00:18,629,Accepted,793,329
,5/23/2022,1:39:44,414,Accepted,899,894
,12/22/2021,22:02:27,730,Accepted,316,877
,12/14/2022,1:58:47,808,Accepted,156,695
,5/31/2021,7:07:59,696,Accepted,486,951
,9/17/2021,3:37:51,378,Accepted,93,987
,10/31/2021,11:58:26,303,Accepted,834,925
,6/22/2022,5:36:41,822,Accepted,899,789
,7/26/2022,14:18:50,282,Accepted,190,368
,4/2/2021,0:29:07,856,Accepted,636,700
,11/21/2021,13:54:09,513,Accepted,608,384
,1/3/2021,4:25:29,537,Accepted,8,54
,4/2/2022,13:57:11,932,Accepted,568,379
,10/13/2021,6:54:15,196,Accepted,638,475
,2/11/2022,23:01:16,992,Accepted,258,933
,2/25/2022,21:44:41,978,Accepted,703,271
,10/27/2021,23:25:49,250,Accepted,931,286
,1/24/2023,3:54:21,217,Accepted,468,90
,8/7/2022,10:27:34,479,Accepted,607,118
,2/26/2021,3:23:17,343,Accepted,121,818
,6/5/2022,14:42:56,238,Accepted,315,387
,2/2/2020,8:01:01,145,Accepted,804,794
,10/4/2022,5:23:52,594,Accepted,755,378
,11/17/2021,2:31:03,773,Accepted,635,800
,1/3/2020,0:58:05,751,Accepted,113,488
,7/8/2021,10:49:56,292,Accepted,283,233
,5/10/2021,8:28:51,381,Accepted,212,437
,10/21/2022,11:27:09,39,Accepted,407,125
,8/5/2020,22:18:16,29,Accepted,474,739
,5/11/2022,3:35:17,362,Accepted,986,802
,1/4/2023,15:37:11,346,Accepted,591,416
,12/15/2022,4:39:53,192,Accepted,48,703
,4/11/2022,5:42:26,115,Accepted,827,833
,9/6/2020,5:04:00,312,Accepted,223,217
,7/2/2021,10:31:27,963,Accepted,422,510
,8/30/2021,14:58:31,852,Accepted,452,711
,4/11/2021,14:27:50,586,Accepted,918,32
,5/21/2020,20:25:06,425,Accepted,816,96
,11/18/2020,13:40:04,770,Accepted,616,171
,10/28/2022,1:35:23,298,Accepted,241,795
,2/14/2021,14:41:05,687,Accepted,834,817
,9/16/2020,16:28:06,411,Accepted,788,6
,3/29/2021,17:17:10,991,Accepted,593,79
,8/4/2021,18:06:27,740,Accepted,575,532
,11/18/2020,12:06:59,396,Accepted,695,938
,7/12/2021,13:12:38,797,Accepted,486,986
,9/16/2021,0:09:02,770,Accepted,347,760
,9/6/2020,1:59:49,536,Accepted,398,493
,5/26/2022,5:01:37,979,Accepted,77,913
,3/29/2021,19:26:49,908,Accepted,446,192
,11/19/2022,21:03:08,988,Accepted,550,16
,7/25/2021,18:01:12,806,Accepted,201,860
,9/22/2020,16:08:29,475,Accepted,684,54
,9/22/2021,17:57:56,360,Accepted,817,404
,6/16/2020,21:45:17,792,Accepted,820,538
,9/27/2020,7:43:05,552,Accepted,565,362
,5/13/2021,23:09:58,944,Accepted,579,170
,5/15/2021,4:41:37,50,Accepted,785,561
,11/19/2020,1:16:20,682,Accepted,833,440
,3/27/2021,13:17:22,172,Accepted,113,77
,11/19/2022,4:34:43,472,Accepted,586,601
,10/8/2021,3:39:06,414,Accepted,217,381
,1/26/2020,19:58:20,860,Accepted,531,163
,1/16/2022,5:57:56,417,Accepted,884,943
,2/15/2020,12:03:28,732,Accepted,343,347
,4/28/2021,22:41:42,794,Accepted,46,689
,8/14/2022,9:52:56,571,Accepted,282,789
,11/22/2021,6:13:49,473,Accepted,409,106
,8/24/2021,3:56:58,673,Accepted,318,983
,3/3/2021,13:47:13,587,Accepted,699,114
,4/11/2021,22:40:18,106,Accepted,184,791
,11/1/2020,3:25:12,765,Accepted,365,863
,1/8/2022,2:58:04,972,Accepted,118,748
,8/26/2021,7:11:57,744,Accepted,699,505
,12/2/2020,14:11:53,513,Accepted,82,885
,9/28/2022,12:20:35,870,Accepted,624,885
,9/9/2022,0:35:37,460,Accepted,706,267
,6/28/2020,2:41:10,7,Rejected,394,267
,2/4/2020,0:37:38,401,Accepted,90,697
,11/21/2021,1:32:39,358,Accepted,244,89
,9/29/2022,13:24:29,606,Accepted,777,553
,4/5/2021,14:42:23,993,Accepted,271,397
,7/11/2020,21:22:59,328,Accepted,313,101
,2/2/2021,23:18:59,270,Accepted,506,865
,7/16/2020,8:44:26,208,Accepted,433,532
,8/10/2022,14:26:03,421,Accepted,140,494
,12/28/2021,6:17:38,46,Accepted,223,202
,2/17/2022,0:30:49,842,Accepted,693,328
,8/25/2020,1:13:41,995,Accepted,506,890
,10/11/2022,6:33:09,838,Accepted,818,339
,9/5/2020,5:27:33,404,Accepted,375,418
,9/17/2020,22:47:02,215,Accepted,92,958
,9/22/2022,0:35:04,805,Accepted,999,658
,3/31/2020,15:39:43,538,Accepted,712,846
,6/10/2022,3:41:01,221,Accepted,449,529
,9/6/2021,12:47:04,134,Accepted,319,211
,12/14/2020,21:41:06,410,Accepted,340,829
,10/1/2022,11:33:43,386,Accepted,906,744
,3/18/2021,10:25:00,606,Accepted,556,584
,11/24/2022,15:32:21,379,Accepted,673,311
,1/26/2022,12:50:56,673,Accepted,130,434
,6/24/2020,7:11:28,835,Accepted,143,26
,8/16/2021,1:29:50,176,Accepted,375,976
,2/6/2023,17:33:11,666,Accepted,938,804
,2/28/2020,20:37:30,240,Accepted,109,924
,5/25/2021,0:19:28,754,Accepted,375,250
,5/30/2021,16:07:31,382,Accepted,883,56
,9/16/2022,20:58:09,332,Accepted,92,165
,12/18/2021,1:44:03,220,Accepted,485,689
,9/17/2020,13:58:44,121,Accepted,19,966
,6/29/2020,14:58:22,127,Accepted,91,288
,12/12/2022,0:27:41,92,Accepted,114,833
,10/23/2021,6:02:26,876,Accepted,854,41
,12/9/2022,4:42:50,41,Accepted,351,72
,2/27/2021,11:54:23,257,Accepted,262,780
,4/20/2021,18:44:31,150,Accepted,586,898
,5/4/2021,17:57:25,992,Accepted,680,105
,1/12/2023,8:25:38,514,Accepted,598,222
,11/12/2020,9:37:06,403,Accepted,757,115
,7/3/2020,23:15:24,617,Accepted,28,474
,9/15/2022,22:33:45,284,Accepted,483,232
,8/12/2021,11:34:24,970,Accepted,266,738
,2/22/2023,8:28:33,181,Accepted,385,221
,3/30/2023,22:42:42,403,Accepted,60,203
,3/29/2023,0:35:54,241,Accepted,765,361
,11/16/2021,7:14:27,368,Accepted,201,42
,9/7/2020,23:35:32,216,Accepted,205,949
,10/22/2021,18:21:37,289,Accepted,432,552
,1/19/2021,4:23:00,810,Accepted,522,329
,8/9/2021,10:43:15,298,Accepted,112,828
,2/20/2022,21:36:53,94,Accepted,295,444
,5/19/2020,3:03:49,892,Accepted,730,385
,4/30/2022,23:16:46,337,Accepted,617,611
,10/4/2022,4:54:30,402,Accepted,730,810
,1/26/2021,4:04:22,498,Accepted,947,355
,2/20/2022,23:51:58,47,Accepted,770,953
,11/26/2021,5:20:30,683,Accepted,561,137
,7/15/2022,13:15:23,513,Accepted,869,796
,3/6/2022,16:45:29,6,Rejected,431,621
,4/15/2021,23:08:15,282,Accepted,97,153
,10/28/2020,0:50:08,581,Accepted,653,788
,12/1/2020,7:08:08,841,Accepted,283,721
,11/8/2022,16:36:01,574,Accepted,972,833
,3/13/2020,20:30:29,330,Accepted,259,826
,2/15/2021,12:52:46,788,Accepted,811,464
,11/13/2022,21:22:10,439,Accepted,832,909
,12/11/2021,13:03:46,295,Accepted,946,911
,2/26/2022,3:55:16,793,Accepted,672,632
,6/13/2021,3:49:42,936,Accepted,71,971
,11/25/2022,8:51:57,784,Accepted,200,775
,6/9/2020,13:18:57,368,Accepted,280,818
,2/27/2023,20:31:22,849,Accepted,605,154
,3/20/2022,22:19:16,274,Accepted,663,937
,2/13/2020,9:30:48,635,Accepted,886,8
,8/13/2020,4:09:48,834,Accepted,153,762
,6/25/2020,2:07:52,950,Accepted,460,910
,8/11/2021,9:26:20,579,Accepted,196,854
,10/17/2020,12:13:19,351,Accepted,555,497
,11/3/2022,2:13:20,773,Accepted,601,28
,4/8/2020,0:20:04,604,Accepted,651,667
,12/9/2020,22:48:08,556,Accepted,958,808
,12/16/2022,11:45:36,563,Accepted,352,890
,7/24/2022,8:43:39,251,Accepted,434,180
,11/29/2021,12:43:17,430,Accepted,231,159
,3/9/2022,3:02:15,469,Accepted,870,176
,11/27/2022,2:20:02,892,Accepted,574,282
,9/30/2020,22:15:03,405,Accepted,53,368
,3/13/2022,8:34:02,999,Accepted,435,529
,2/3/2021,15:53:40,599,Accepted,116,20
,12/29/2022,0:36:53,597,Accepted,936,448
,6/13/2022,17:51:32,429,Accepted,87,288
,6/12/2020,15:51:42,832,Accepted,842,965
,9/13/2021,21:48:17,540,Accepted,593,280
,9/19/2020,23:28:49,734,Accepted,449,689
,5/28/2022,11:32:31,827,Accepted,931,973
,2/28/2020,0:06:24,925,Accepted,923,904
,10/26/2022,16:18:02,938,Accepted,106,193
,11/1/2020,0:13:31,431,Accepted,887,19
,5/18/2021,22:59:04,802,Accepted,192,5
,5/7/2022,19:29:47,593,Accepted,140,540
,9/23/2020,23:53:16,847,Accepted,945,631
,7/24/2022,21:49:44,282,Accepted,401,483
,4/20/2020,6:26:44,150,Accepted,839,736
,12/19/2022,6:47:07,779,Accepted,383,304
,3/21/2021,14:50:35,485,Accepted,201,88
,2/15/2020,4:30:57,569,Accepted,490,99
,7/6/2020,1:48:10,83,Accepted,838,695
,6/9/2021,13:51:01,28,Accepted,461,763
,12/28/2022,22:59:16,754,Accepted,190,367
,2/14/2023,6:24:59,133,Accepted,409,176
,2/28/2022,10:46:35,945,Accepted,614,377
,5/5/2020,10:16:34,18,Missed,254,580
,9/2/2020,12:49:10,433,Accepted,725,703
,5/11/2020,9:49:51,216,Accepted,263,953
,6/23/2021,5:23:33,751,Accepted,624,520
,2/20/2021,20:32:48,301,Accepted,408,856
,3/20/2023,13:58:06,492,Accepted,164,838
,2/26/2022,1:52:18,622,Accepted,538,242
,9/11/2022,6:24:09,673,Accepted,550,182
,9/3/2020,14:46:53,619,Accepted,134,967
,3/18/2021,0:32:02,153,Accepted,203,156
,12/7/2020,13:42:01,938,Accepted,523,137
,8/19/2022,15:42:13,99,Accepted,521,240
,4/13/2020,7:50:40,462,Accepted,412,946
,8/12/2022,0:20:34,161,Accepted,355,330
,1/29/2022,11:18:21,488,Accepted,603,362
,10/15/2022,16:10:33,853,Accepted,683,301
,11/11/2020,16:13:22,22,Accepted,175,511
,10/18/2022,4:25:18,883,Accepted,623,373
,2/8/2021,17:44:59,703,Accepted,46,36
,1/9/2021,22:06:35,846,Accepted,413,229
,10/17/2020,7:46:14,952,Accepted,224,333
,3/8/2020,2:29:13,837,Accepted,530,699
,1/12/2020,0:27:00,908,Accepted,876,404
,3/7/2023,13:22:47,325,Accepted,440,435
,9/25/2021,16:08:00,566,Accepted,446,986
,1/5/2022,20:08:58,570,Accepted,10,488
,2/8/2021,20:51:34,726,Accepted,757,531
,3/26/2021,9:44:20,967,Accepted,17,316
,6/3/2022,19:45:39,578,Accepted,362,886
,11/9/2020,0:24:26,899,Accepted,948,3
,4/11/2021,3:27:09,426,Accepted,618,206
,8/2/2021,20:42:21,878,Accepted,689,40
,10/18/2022,8:47:12,545,Accepted,448,403
,8/22/2022,23:10:55,728,Accepted,902,506
,11/14/2021,1:06:56,360,Accepted,670,913
,8/25/2022,23:38:16,143,Accepted,508,539
,2/28/2021,19:07:27,805,Accepted,743,664
,3/2/2023,22:51:33,598,Accepted,847,390
,5/5/2020,5:49:44,143,Accepted,935,727
,1/10/2021,2:26:20,696,Accepted,862,204
,7/13/2020,11:21:23,568,Accepted,991,803
,12/19/2022,3:14:57,50,Accepted,323,997
,8/30/2020,11:23:15,51,Accepted,470,198
,8/31/2022,22:56:36,576,Accepted,202,717
,9/15/2021,11:56:20,626,Accepted,137,89
,7/28/2021,18:53:12,296,Accepted,89,371
,5/6/2022,22:46:45,695,Accepted,477,312
,8/5/2021,9:35:48,433,Accepted,106,32
,3/28/2021,4:58:00,391,Accepted,180,322
,4/15/2021,1:11:25,229,Accepted,221,909
,10/16/2020,17:06:58,386,Accepted,505,399
,8/9/2020,5:23:05,259,Accepted,40,712
,2/4/2021,8:01:45,289,Accepted,16,535
,2/20/2021,17:51:47,537,Accepted,794,25
,12/25/2021,19:59:05,149,Accepted,286,411
,2/10/2020,20:46:45,143,Accepted,958,880
,11/23/2022,13:07:00,393,Accepted,689,809
,7/26/2021,11:55:44,82,Accepted,496,701
,1/5/2023,23:08:57,348,Accepted,628,626
,11/2/2022,21:52:08,141,Accepted,624,396
,1/3/2021,14:38:25,105,Accepted,804,124
,1/20/2022,1:58:49,242,Accepted,850,106
,10/13/2022,19:10:00,255,Accepted,550,864
,12/1/2021,3:10:48,719,Accepted,787,596
,3/4/2020,13:16:00,525,Accepted,244,95
,10/5/2020,16:36:52,292,Accepted,442,920
,6/20/2020,6:30:01,410,Accepted,231,194
,9/29/2020,9:28:51,926,Accepted,37,608
,3/18/2023,16:59:38,152,Accepted,781,615
,12/19/2022,7:01:21,163,Accepted,684,572
,10/25/2021,22:13:41,110,Accepted,144,675
,11/30/2021,22:47:53,205,Accepted,294,270
,2/26/2021,16:43:41,367,Accepted,240,153
,9/2/2022,8:22:05,796,Accepted,493,814
,1/26/2023,19:59:22,67,Accepted,740,997
,4/26/2021,15:30:55,151,Accepted,683,485
,9/4/2020,5:18:35,674,Accepted,892,722
,5/5/2020,13:42:25,68,Accepted,189,99
,5/10/2020,12:58:32,628,Accepted,826,943
,6/25/2021,15:58:50,604,Accepted,156,702
,11/11/2021,12:19:33,697,Accepted,75,917
,7/12/2022,1:59:07,671,Accepted,332,361
,12/4/2020,2:13:16,40,Accepted,83,88
,2/8/2023,1:58:23,848,Accepted,916,549
,4/11/2020,7:49:47,619,Accepted,544,214
,1/10/2020,16:57:59,683,Accepted,89,898
,6/19/2022,10:38:37,400,Accepted,736,355
,11/5/2020,8:46:40,296,Accepted,435,953
,10/28/2021,7:15:09,245,Accepted,148,324
,6/14/2021,0:42:34,549,Accepted,663,696
,10/31/2021,0:32:54,716,Accepted,393,102
,11/17/2022,9:53:38,799,Accepted,403,638
,8/14/2020,10:40:30,745,Accepted,859,455
,6/18/2022,19:41:33,121,Accepted,798,528
,4/2/2021,5:32:05,253,Accepted,490,462
,1/11/2023,15:57:48,935,Accepted,447,774
,6/18/2020,8:37:35,187,Accepted,761,647
,4/11/2022,3:53:09,341,Accepted,32,362
,2/29/2020,19:44:04,218,Accepted,120,666
,10/23/2022,10:22:13,523,Accepted,425,883
,3/15/2020,0:30:53,8,Rejected,28,706
,5/29/2022,20:42:16,181,Accepted,399,20
,6/3/2021,8:50:35,588,Accepted,191,166
,4/1/2021,12:49:25,551,Accepted,193,383
,10/22/2021,7:18:42,944,Accepted,100,225
,3/25/2021,3:57:23,549,Accepted,677,963
,8/17/2020,20:43:47,356,Accepted,666,436
,12/19/2020,17:15:19,92,Accepted,827,565
,2/20/2021,2:38:48,891,Accepted,634,42
,3/4/2022,5:07:27,894,Accepted,176,743
,1/14/2022,8:35:33,754,Accepted,769,735
,3/3/2020,2:09:31,170,Accepted,681,375
,6/24/2021,13:28:20,372,Accepted,641,938
,1/14/2023,22:56:07,289,Accepted,186,343
,6/5/2022,18:24:06,897,Accepted,79,243
,6/21/2020,15:10:00,40,Accepted,459,76
,1/29/2021,15:58:54,72,Accepted,108,539
,12/25/2022,2:11:38,829,Accepted,293,39
,2/4/2021,3:02:08,574,Accepted,295,227
,1/25/2021,2:46:07,752,Accepted,661,495
,3/28/2022,10:08:42,750,Accepted,41,280
,8/27/2022,17:35:15,926,Accepted,758,655
,9/28/2020,21:55:01,963,Accepted,385,977
,3/2/2022,21:22:35,127,Accepted,740,865
,1/10/2022,0:23:46,732,Accepted,56,37
,1/3/2023,1:48:13,57,Accepted,358,286
,5/13/2020,12:46:19,337,Accepted,502,293
,12/17/2022,15:21:31,100,Accepted,9,30
,2/20/2023,7:36:18,924,Accepted,328,205
,9/1/2022,9:20:19,488,Accepted,810,476
,6/22/2020,14:37:49,804,Accepted,500,61
,2/10/2022,2:01:07,952,Accepted,597,274
,10/9/2022,8:25:06,507,Accepted,382,142
,7/14/2022,21:49:11,523,Accepted,720,247
,3/17/2023,15:44:57,718,Accepted,100,950
,3/31/2023,3:49:34,15,Missed,589,49
,5/7/2022,19:44:57,757,Accepted,880,775
,12/24/2021,0:45:47,812,Accepted,504,742
,5/2/2020,10:34:56,690,Accepted,92,53
,4/20/2021,12:22:50,139,Accepted,153,709
,3/12/2023,15:29:34,787,Accepted,595,159
,2/27/2021,10:27:15,607,Accepted,304,2
,3/11/2023,20:20:49,93,Accepted,392,210
,12/25/2020,18:30:27,727,Accepted,278,894
,2/7/2020,5:36:08,672,Accepted,447,155
,1/4/2023,23:32:33,640,Accepted,744,454
,11/16/2020,9:15:23,770,Accepted,457,91
,3/16/2020,17:04:42,775,Accepted,990,410
,3/8/2020,18:16:57,732,Accepted,825,882
,12/1/2020,6:38:00,887,Accepted,76,823
,8/13/2021,4:14:12,373,Accepted,135,446
,3/31/2020,3:16:41,200,Accepted,573,527
,5/26/2020,10:37:36,133,Accepted,256,537
,4/14/2021,18:20:25,832,Accepted,431,650
,8/22/2021,20:17:53,610,Accepted,490,305
,2/12/2023,7:34:54,833,Accepted,957,43
,3/7/2023,1:23:18,614,Accepted,23,119
,4/21/2022,21:40:20,872,Accepted,1000,281
,7/20/2022,11:18:10,56,Accepted,829,151
,3/25/2023,7:57:14,244,Accepted,640,981
,6/11/2022,17:05:57,517,Accepted,392,84
,1/16/2020,2:03:03,810,Accepted,194,744
,11/22/2020,11:34:12,705,Accepted,929,659
,12/19/2022,2:11:17,460,Accepted,200,630
,5/16/2021,16:04:04,606,Accepted,157,950
,8/29/2021,2:01:43,235,Accepted,387,136
,2/23/2022,14:51:48,798,Accepted,6,479
,3/27/2020,11:09:41,643,Accepted,57,963
,9/2/2020,6:26:44,69,Accepted,720,909
,1/27/2023,4:44:09,972,Accepted,436,267
,5/24/2021,13:38:28,489,Accepted,383,761
,4/17/2022,6:03:49,706,Accepted,464,406
,7/18/2022,23:41:41,327,Accepted,188,214
,2/18/2020,20:14:12,701,Accepted,378,353
,2/24/2022,10:14:01,548,Accepted,937,648
,12/4/2022,17:27:57,147,Accepted,59,891
,2/20/2021,2:46:45,722,Accepted,445,584
,10/11/2022,7:30:09,544,Accepted,310,869
,3/6/2021,15:48:38,924,Accepted,682,745
,7/28/2022,6:32:02,243,Accepted,417,396
,2/15/2022,22:06:26,268,Accepted,225,232
,4/13/2021,16:49:24,167,Accepted,445,37
,8/14/2021,7:48:04,9,Rejected,586,458
,6/12/2020,7:04:43,546,Accepted,837,162
,3/6/2021,19:32:39,953,Accepted,230,805
,3/1/2022,22:37:28,366,Accepted,3,696
,12/15/2022,8:05:40,539,Accepted,591,686
,5/27/2021,18:30:54,872,Accepted,899,111
,2/3/2020,7:32:03,523,Accepted,609,513
,2/27/2023,12:23:21,158,Accepted,178,368
,12/25/2022,17:09:44,477,Accepted,577,235
,10/3/2022,20:16:33,392,Accepted,981,28
,4/5/2021,19:41:44,409,Accepted,230,485
,3/25/2021,20:28:53,833,Accepted,311,108
,1/10/2022,15:24:28,112,Accepted,830,445
,3/10/2021,21:41:52,44,Accepted,900,218
,5/7/2022,21:17:42,752,Accepted,556,244
,4/3/2022,13:34:36,855,Accepted,798,486
,9/16/2020,6:51:46,63,Accepted,381,393
,1/28/2020,19:45:59,136,Accepted,686,849
,4/4/2021,4:19:50,512,Accepted,71,915
,1/4/2021,2:39:33,109,Accepted,835,474
,12/23/2020,20:42:47,57,Accepted,429,71
,7/19/2022,18:13:07,823,Accepted,643,745
,3/7/2023,22:06:12,430,Accepted,821,886
,1/28/2021,13:37:32,467,Accepted,638,532
,1/9/2020,23:43:45,863,Accepted,692,374
,1/12/2021,1:14:08,32,Accepted,786,658
,11/15/2020,14:31:23,573,Accepted,516,149
,8/8/2021,5:16:15,369,Accepted,305,783
,1/18/2020,7:09:51,90,Accepted,964,450
,11/16/2022,8:31:03,721,Accepted,544,340
,5/26/2022,23:52:06,89,Accepted,468,980
,5/20/2022,21:45:40,588,Accepted,419,901
,8/27/2022,5:50:35,227,Accepted,813,12
,3/21/2023,9:55:00,321,Accepted,895,340
,11/28/2020,3:37:43,321,Accepted,223,380
,9/4/2020,8:03:18,261,Accepted,244,297
,12/21/2021,6:51:28,280,Accepted,338,670
,12/5/2020,8:07:41,556,Accepted,187,241
,4/15/2022,12:24:21,992,Accepted,78,256
,8/31/2022,16:57:03,432,Accepted,748,115
,1/23/2020,7:15:25,892,Accepted,440,99
,1/24/2022,20:25:32,96,Accepted,764,834
,2/6/2023,9:13:24,818,Accepted,161,470
,11/28/2020,10:10:31,733,Accepted,403,457
,2/6/2022,0:40:13,590,Accepted,517,359
,3/25/2020,15:14:55,426,Accepted,860,552
,1/15/2021,5:07:45,305,Accepted,224,345
,1/19/2023,5:40:51,749,Accepted,24,510
,2/19/2022,8:51:53,712,Accepted,176,833
,11/27/2022,3:28:58,983,Accepted,454,369
,5/10/2020,9:16:10,924,Accepted,923,67
,4/18/2020,9:58:04,883,Accepted,284,689
,5/2/2021,6:30:01,204,Accepted,927,568
,9/6/2020,12:57:07,925,Accepted,74,319
,11/28/2020,14:33:42,929,Accepted,569,107
,4/28/2022,17:33:04,266,Accepted,200,695
,2/10/2023,18:42:33,715,Accepted,200,691
,11/6/2021,6:05:50,274,Accepted,105,929
,5/17/2022,13:24:23,674,Accepted,239,778
,1/14/2020,22:06:07,143,Accepted,987,130
,1/3/2023,15:55:22,306,Accepted,55,48
,10/10/2020,12:30:37,305,Accepted,34,517
,4/14/2021,4:50:57,242,Accepted,738,652
,7/29/2022,0:34:54,457,Accepted,222,512
,7/9/2022,14:26:15,606,Accepted,470,378
,4/10/2021,18:31:05,618,Accepted,991,683
,4/29/2022,5:27:06,59,Accepted,133,312
,7/20/2020,3:31:56,122,Accepted,685,822
,3/16/2021,0:52:18,141,Accepted,685,367
,10/10/2021,23:28:36,584,Accepted,864,967
,9/23/2021,11:27:19,670,Accepted,293,949
,8/10/2021,21:48:54,163,Accepted,647,240
,2/12/2023,0:18:46,645,Accepted,422,486
,10/2/2020,4:48:43,344,Accepted,721,723
,11/9/2020,23:43:56,29,Accepted,732,16
,10/13/2020,7:43:57,145,Accepted,202,970
,6/11/2022,22:24:30,380,Accepted,859,824
,6/12/2021,2:43:16,131,Accepted,476,506
,11/23/2020,15:37:10,274,Accepted,368,359
,2/17/2023,8:24:18,863,Accepted,431,69
,1/20/2023,8:10:18,373,Accepted,740,568
,10/9/2022,5:49:13,457,Accepted,252,731
,7/9/2020,1:37:33,439,Accepted,867,544
,1/11/2022,15:38:52,132,Accepted,338,872
,1/9/2020,12:30:06,565,Accepted,942,497
,11/10/2021,9:43:01,25,Accepted,45,248
,7/7/2020,4:00:41,978,Accepted,441,257
,11/3/2020,15:32:47,856,Accepted,823,62
,9/30/2022,9:52:40,538,Accepted,76,953
,11/10/2020,9:00:47,290,Accepted,940,96
,6/3/2021,9:50:09,701,Accepted,567,392
,7/19/2022,23:27:58,527,Accepted,558,579
,7/19/2021,6:23:38,716,Accepted,869,341
,5/28/2021,10:48:29,323,Accepted,480,194
,7/1/2022,22:03:39,250,Accepted,718,716
,10/8/2020,13:30:25,853,Accepted,847,155
,6/20/2021,7:56:36,188,Accepted,410,120
